# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,195,infer,5204144.648,5222750.701,18.606,0.162,1
pose,196,prep,5222763.571,5230097.354,7.334,,1
pose,196,infer,5230099.706,5248716.593,18.617,0.150,1
pose,197,prep,5248835.427,5254633.231,5.798,,1
pose,197,infer,5254635.990,5273222.950,18.587,0.163,1
pose,198,prep,5273297.155,5277028.640,3.731,,1
pose,198,infer,5277034.658,5295792.546,18.758,0.156,1
pose,199,prep,5295804.361,5302329.654,6.525,,1
pose,199,infer,5302332.265,5320755.687,18.423,0.154,1
pose,200,prep,5320836.521,5326930.217,6.094,,1
pose,200,infer,5326932.698,5345528.455,18.596,0.166,1
pose,201,prep,5345625.437,5350742.974,5.118,,1
pose,201,infer,5350745.400,5369406.676,18.661,0.172,1
pose,202,prep,5369489.232,5376545.531,7.056,,1
pose,202,infer,5376547.901,5395156.973,18.609,0.170,1
pose,203,prep,5395245.918,5401736.118,6.490,,1
pose,203,infer,5401739.415,5420318.153,18.579,0.169,1
pose,204,prep,5420410.506,5426977.688,6.567,,1
pose,204,infer,5426979.540,5445646.964,18.667,0.169,1
pose,205,prep,5445734.687,5453053.525,7.319,,1
pose,205,infer,5453055.562,5471765.357,18.710,0.172,1
pose,206,prep,5471851.562,5478222.001,6.370,,1
pose,206,infer,5478224.335,5496838.555,18.614,0.175,1
pose,207,prep,5496929.241,5503468.293,6.539,,1
pose,207,infer,5503470.663,5522113.032,18.642,0.168,1
pose,208,prep,5522209.773,5528221.487,6.012,,1
pose,208,infer,5528224.135,5546827.429,18.603,0.173,1
pose,209,prep,5546908.207,5554441.807,7.534,,1
pose,209,infer,5554444.289,5573058.138,18.614,0.175,1
pose,210,prep,5573146.436,5577794.190,4.648,,1
pose,210,infer,5577796.523,5596365.279,18.569,0.172,1
pose,211,prep,5596438.280,5601833.598,5.395,,1
pose,211,infer,5601836.672,5620392.021,18.555,0.167,1
pose,212,prep,5620488.300,5628263.439,7.775,,1
pose,212,infer,5628266.069,5646707.787,18.442,0.168,1
pose,213,prep,5646796.825,5652909.150,6.112,,1
pose,213,infer,5652911.354,5671483.684,18.572,0.161,1
pose,214,prep,5671560.111,5677983.940,6.424,,1
pose,214,infer,5677986.440,5696447.251,18.461,0.160,1
pose,215,prep,5696522.566,5703275.806,6.753,,1
pose,215,infer,5703278.288,5721884.989,18.607,0.165,1
pose,216,prep,5721986.897,5728642.525,6.656,,1
pose,216,infer,5728644.747,5747283.597,18.639,0.216,1
pose,217,prep,5747368.061,5755087.181,7.719,,1
pose,217,infer,5755089.885,5801932.799,46.843,0.169,1
pose,218,prep,5802046.541,5811626.108,9.580,,1
pose,218,infer,5811628.997,5830826.427,19.197,0.176,1
pose,219,prep,5830922.057,5838186.747,7.265,,1
pose,219,infer,5838189.710,5857106.322,18.917,0.174,1
pose,220,prep,5857178.249,5861640.501,4.462,,1
pose,220,infer,5861642.723,5880264.924,18.622,0.169,1
pose,221,prep,5880348.518,5887837.692,7.489,,1
pose,221,infer,5887840.210,5906397.652,18.557,0.170,1
pose,222,prep,5906487.319,5913455.080,6.968,,1
pose,222,infer,5913457.672,5931904.613,18.447,0.169,1
pose,223,prep,5931986.984,5939652.122,7.665,,1
pose,223,infer,5939654.623,5958083.081,18.428,0.164,1
pose,224,prep,5958166.230,5961838.548,3.672,,1
pose,224,infer,5961841.363,5980474.379,18.633,0.155,1
